trial_id,tier,primary_cause,is_single_var,attribution,confidence,reasoning,parse_status,correct,consistency_modal,agreement_rate,model,timestamp
283,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:19:55.377455Z
284,T1,theta,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T05:21:09.472500Z
285,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:22:20.190219Z
286,T1,theta,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:23:35.665531Z
287,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:24:54.908090Z
289,T1,phi,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:26:03.472334Z
290,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:27:26.543742Z
291,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T05:28:55.833935Z
292,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T05:30:07.362027Z
293,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:31:40.198476Z
294,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:32:44.032545Z
295,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:33:55.598149Z
296,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:35:15.479141Z
297,T1,rho+sigma_d+theta,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:36:28.212656Z
298,T1,phi+rho+sigma_d+theta,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:37:50.365765Z
300,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T05:39:09.808014Z
301,T1,sigma_d+theta,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:40:28.825746Z
302,T1,theta,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:41:51.224026Z
303,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:43:05.846574Z
304,T1,theta,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:44:21.440136Z
305,T1,theta,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:45:50.235880Z
309,T1,theta,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:47:00.880324Z
310,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:48:09.845466Z
311,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.3333,gemini-2.5-flash,2026-07-22T05:49:31.231503Z
312,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:50:54.777389Z
313,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:51:57.896363Z
314,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:53:08.886624Z
315,T1,phi,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,1,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:54:20.593869Z
316,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T05:55:30.749807Z
317,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:56:43.077088Z
318,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:57:46.850468Z
319,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T05:58:58.051740Z
320,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:00:20.770874Z
321,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:01:51.208453Z
322,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:03:23.405577Z
323,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.3333,gemini-2.5-flash,2026-07-22T06:04:41.846970Z
324,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:05:53.098868Z
325,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:07:29.190587Z
326,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:08:54.188019Z
327,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T06:09:55.538222Z
328,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:11:14.268044Z
329,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:12:38.295796Z
33,T1,theta,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-21T18:03:32.761378Z
33,T2,theta,True,phi,high,"A low camera elevation angle (~30deg) causes significant self-occlusion, preventing the camera from capturing the object's top and far side surfaces. This results in an incomplete and inaccurate 3D point cloud, making it difficult for the robot to accurately perceive the object's geometry and identify stable grasp points, leading to grasp failure.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T08:32:39.831004Z
330,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:13:45.467739Z
331,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:15:02.125110Z
332,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:16:22.064447Z
333,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:17:29.115607Z
334,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:18:40.365441Z
335,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,phi,0.6667,gemini-2.5-flash,2026-07-22T06:19:54.397338Z
336,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T06:21:08.173790Z
337,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:22:29.569366Z
338,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:23:36.755383Z
339,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:24:54.670198Z
340,T1,theta,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T06:26:06.322529Z
341,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:27:15.307794Z
342,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:28:32.001346Z
343,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:29:47.123990Z
344,T1,phi,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:30:53.236946Z
345,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T06:32:04.484616Z
346,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:33:31.989580Z
347,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:34:33.055835Z
348,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:35:40.442800Z
350,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:36:50.476506Z
351,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.3333,gemini-2.5-flash,2026-07-22T06:38:23.136455Z
352,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:39:33.838047Z
353,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:41:01.679819Z
356,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:41:53.718163Z
358,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:43:13.518896Z
359,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:44:26.479971Z
360,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:45:37.275979Z
361,T1,sigma_d,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,1,phi,1.0,gemini-2.5-flash,2026-07-22T06:46:43.335828Z
362,T1,phi,True,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:48:33.934471Z
363,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:49:42.212663Z
364,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:50:58.469069Z
365,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,0.6667,gemini-2.5-flash,2026-07-22T06:52:16.224385Z
366,T1,sigma_d,True,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T06:53:38.406639Z
367,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:55:03.826862Z
368,T1,none,False,phi,medium,"An inappropriate camera elevation angle (phi) is a common cause of significant occlusions, preventing the depth camera from capturing a complete 3D representation of the object. If critical graspable surfaces are not visible in the point cloud, the grasp planner cannot accurately identify stable grasp poses, leading directly to failure.",json_ok,0,sigma_d,1.0,gemini-2.5-flash,2026-07-22T06:56:10.838014Z
369,T1,none,False,sigma_d,high,"High Gaussian depth noise (sigma_d) directly corrupts the accuracy of each 3D point, leading to a distorted or shifted perception of the object's surface. This fundamental inaccuracy causes the grasp planner to compute an incorrect grasp pose relative to the actual object, resulting in a physical failure to establish stable contact.",json_ok,0,phi,0.6667,gemini-2.5-flash,2026-07-22T06:57:27.345552Z
